Angle_pitch_roll_yaw:
0,-0.00047937,0.247259,
0,-0.00047937,0.243615,
0,-0.00047937,0.239972,
-0.000191689,-0.000287622,0.236329,
-0.000766993,0.000383493,0.232494,
-0.00153399,0.00134223,0.229234,
-0.00268435,0.00268446,0.225879,
-0.0041225,0.00450607,0.222523,
-0.00584817,0.00651942,0.219072,
-0.00824499,0.00891626,0.215524,
-0.0106421,0.011409,0.212073,
-0.0130389,0.0139976,0.208621,
-0.0153399,0.0162985,0.205074,
-0.0177367,0.0186954,0.201431,
-0.0200377,0.0209964,0.197883,
-0.0221467,0.0231056,0.194432,
-0.0240643,0.0249272,0.190885,
-0.0258858,0.026557,0.187529,
-0.0277076,0.0281869,0.183982,
-0.0296249,0.0299126,0.180626,
-0.0315425,0.0318301,0.176983,
-0.0333641,0.0335558,0.173723,
-0.0351856,0.0352816,0.170464,
-0.0371032,0.0370073,0.1673,
-0.0392122,0.0393083,0.164232,
-0.0412257,0.0415134,0.16126,
-0.0431433,0.0435267,0.158288,
-0.0451565,0.0454442,0.155507,
-0.046978,0.0473617,0.152631,
-0.0488956,0.049375,0.149755,
-0.050909,0.0512925,0.146879,
-0.0526347,0.0530182,0.144002,
-0.0541687,0.0545522,0.141222,
-0.0556068,0.0559903,0.138442,
-0.0571408,0.0575243,0.135661,
-0.0585787,0.0589624,0.132977,
-0.0597293,0.060017,0.130293,
-0.0605922,0.0608799,0.127704,
-0.0612633,0.061551,0.125115,
-0.0620303,0.0621262,0.122623,
-0.0625098,0.0624138,0.120034,
-0.0627015,0.062318,0.117445,
-0.0624137,0.0618386,0.114857,
-0.0620303,0.0612634,0.112364,
-0.0616467,0.0605922,0.109967,
-0.0611675,0.0596335,0.10757,
-0.0604005,0.058483,0.105078,
-0.0594418,0.056949,0.102777,
-0.0584829,0.0555109,0.100476,
-0.0577159,0.0541687,0.0982707,
-0.0570447,0.0529223,0.0958738,
-0.0562778,0.0515801,0.0936687,
-0.0553191,0.0502379,0.0916554,
-0.0546479,0.0490874,0.089642,
-0.0541687,0.0485121,0.0876286,
-0.0538809,0.0481286,0.0856153,
-0.0534976,0.0477451,0.0836978,
-0.05321,0.0474575,0.0817803,
-0.05321,0.0475534,0.0798628,
-0.0535934,0.047841,0.0779454,
-0.0540729,0.0483204,0.075932,
-0.0545521,0.0488956,0.0739187,
-0.0550315,0.0492791,0.0719054,
-0.0548398,0.0489915,0.0701796,
-0.0541687,0.0479369,0.0682621,
-0.0534017,0.0466905,0.0660571,
-0.0526347,0.0456359,0.0644271,
-0.0521553,0.0449648,0.0627015,
-0.05158,0.0439102,0.060784,
-0.0507171,0.0428556,0.0588665,
-0.0499501,0.0421845,0.0570449,
-0.0494709,0.0422803,0.055415,
-0.0496626,0.0426638,0.0533059,
-0.0502379,0.0428556,0.0511007,
-0.0506213,0.0428556,0.0488956,
-0.050909,0.0428556,0.0469781,
-0.0512924,0.0437184,0.0449648,
-0.0520594,0.0447731,0.0429515,
-0.0523469,0.0453483,0.0407463,
-0.0527306,0.0462112,0.0384454,
-0.0534017,0.047841,0.0360485,
-0.0545521,0.0500461,0.0336517,
-0.0560861,0.0520595,0.0310631,
-0.0573325,0.0534017,0.0285704,
-0.0581954,0.0543604,0.0262694,
-0.0579078,0.0544563,0.0244478,
-0.0553191,0.0522512,0.022051,
-0.0514841,0.0475534,0.0193665,
-0.0459235,0.0404587,0.0176408,
-0.0390205,0.0321177,0.0162027,
-0.0314465,0.0229138,0.0147645,
-0.0239685,0.0139017,0.0138059,
-0.0169697,0.0058483,0.0132306,
-0.011313,-0.000958741,0.0125594,
-0.00709462,-0.00642355,0.0119842,
-0.00393081,-0.009875,0.0116007,
-0.00239682,-0.0110255,0.0110254,
-0.00210905,-0.0104502,0.0102584,
-0.00297213,-0.0080534,0.00958741,
-0.0046978,-0.00469782,0.00910795,
-0.00661516,-0.00047937,0.00853276,
-0.00814915,0.00268446,0.00795746,
-0.00862861,0.00421844,0.00728643,
-0.00786161,0.00441019,0.00651944,
-0.00661516,0.00354733,0.00575244,
-0.00498533,0.00191747,0.00479364,
-0.0033555,-0.000287622,0.00373912,
-0.00220513,-0.00249272,0.00258863,
-0.00172567,-0.00421845,0.00172567,
-0.00201321,-0.00517719,0.00105464,
-0.00268435,-0.00556068,0.000575185,
-0.00373912,-0.00517719,-9.58443e-05,
-0.0046978,-0.00460194,-0.000766993,
-0.00556064,-0.00345146,-0.0013423,
-0.00632763,-0.0022051,-0.00191748,
-0.00642347,-0.00115049,-0.00239682,
-0.0060401,-0.000575244,-0.00316381,
-0.00546479,-0.000191748,-0.00421846,
-0.00479364,-0.000383496,-0.0052731,
-0.0041225,-0.000862867,-0.00642359,
-0.00354719,-0.00162986,-0.00738227,
-0.00325966,-0.00230097,-0.00814927,
-0.0033555,-0.00287621,-0.00882041,
-0.00373912,-0.00306796,-0.00920391,
-0.00431418,-0.00297209,-0.00949156,
-0.00517702,-0.00258859,-0.0099709,
-0.00584817,-0.00201335,-0.0103544,
-0.00623178,-0.00134223,-0.0107379,
-0.00623178,-0.000958741,-0.0113131,
-0.00584817,-0.000958741,-0.0119842,
-0.0052731,-0.00115049,-0.0127512,
-0.00460196,-0.00153398,-0.0137099,
-0.00402665,-0.00191748,-0.0143811,
-0.00364304,-0.0022051,-0.0149564,
-0.00354719,-0.00230097,-0.0155315,
-0.00402665,-0.00210923,-0.0162985,
-0.0046978,-0.00191748,-0.0169697,
-0.0052731,-0.00172573,-0.0175449,
-0.00565648,-0.00162986,-0.0180243,
-0.00565648,-0.00172573,-0.0185995,
-0.00546479,-0.00201335,-0.0190789,
-0.00508118,-0.00230097,-0.0196542,
-0.0046978,-0.00249272,-0.0200377,
-0.00450611,-0.00239685,-0.0204211,
-0.00450611,-0.0022051,-0.0208046,
-0.0046978,-0.00191748,-0.021284,
-0.00488949,-0.00172573,-0.0218593,
-0.00508118,-0.00162986,-0.0224345,
-0.00517702,-0.00172573,-0.0229138,
-0.00508118,-0.00172573,-0.0233933,
-0.00488949,-0.00191748,-0.0238726,
-0.0046978,-0.00191748,-0.0241601,
-0.00460196,-0.0018216,-0.0245436,
-0.00460196,-0.00153398,-0.0247355,
-0.00460196,-0.00134223,-0.0250231,
-0.00479364,-0.00115049,-0.0253106,
-0.00479364,-0.00115049,-0.0255983,
-0.00479364,-0.00134223,-0.0258859,
-0.00460196,-0.00153398,-0.0260776,
-0.00441003,-0.00172573,-0.0263653,
-0.00421834,-0.00191748,-0.0267488,
-0.0041225,-0.00191748,-0.0271323,
-0.00421834,-0.0018216,-0.0276116,
-0.00421834,-0.00172573,-0.0280911,
-0.00421834,-0.00153398,-0.0285704,
-0.00421834,-0.00143811,-0.0290498,
-0.0041225,-0.00153398,-0.0294333,
-0.00402665,-0.00172573,-0.0298167,
-0.00393081,-0.00201335,-0.0301044,
-0.00402665,-0.0022051,-0.0303921,
-0.0041225,-0.00230097,-0.0307755,
-0.0041225,-0.00239685,-0.0312549,
-0.00421834,-0.00230097,-0.0317342,
-0.00421834,-0.0022051,-0.0321177,
-0.00421834,-0.00201335,-0.0325971,
-0.00421834,-0.00172573,-0.0328847,
-0.00421834,-0.00143811,-0.0330765,
-0.00421834,-0.00143811,-0.0332682,
-0.00421834,-0.00143811,-0.03346,
-0.00431418,-0.00153398,-0.0336517,
-0.00431418,-0.00162986,-0.0338435,
-0.00441003,-0.00162986,-0.0341311,
-0.00441003,-0.00172573,-0.0343229,
-0.00441003,-0.00172573,-0.0345145,
-0.00431418,-0.00162986,-0.0346104,
-0.00431418,-0.00162986,-0.0348022,
-0.00421834,-0.00162986,-0.034898,
