0.084965,0.065137,-0.021263
0.084,-0.0655,-0.0207
-0.083045,0.066003,-0.020103
-0.083519,-0.064999,-0.019984
0.085476,0.064467,-0.021648
0.084,-0.0655,-0.0204
-0.0826,0.066936,-0.018373
-0.083955,-0.06408,-0.018125
0.086295,0.063606,-0.021926
0.084,-0.0655,-0.0201
-0.081964,0.068168,-0.015918
-0.084467,-0.062885,-0.015701
0.087055,0.062696,-0.021817
0.084,-0.0655,-0.0198
-0.081521,0.069521,-0.012891
-0.085242,-0.061595,-0.01306
0.087791,0.061887,-0.021062
0.084,-0.0655,-0.0195
-0.081185,0.070804,-0.0094708
-0.085962,-0.060396,-0.010542
0.088299,0.061312,-0.019476
0.084,-0.0655,-0.0192
-0.081058,0.071849,-0.0058508
-0.086526,-0.059456,-0.0084126
0.088499,0.061074,-0.017
0.084,-0.0655,-0.0189
-0.081103,0.072541,-0.0022247
-0.086777,-0.058905,-0.0068171
0.088342,0.061231,-0.01372
0.084,-0.0655,-0.0186
-0.081297,0.072831,0.0012223
-0.086688,-0.05882,-0.0057534
0.087891,0.061781,-0.0098557
0.084,-0.0655,-0.0183
-0.081577,0.072725,0.0043182
-0.086306,-0.059204,-0.0050812
0.087262,0.062639,-0.0057209
0.084,-0.0655,-0.018
-0.08189,0.072259,0.0069105
-0.085753,-0.059975,-0.0045598
0.08659,0.063655,-0.0016655
0.084,-0.0655,-0.0177
-0.082196,0.071485,0.0088746
-0.08516,-0.060968,-0.0039078
0.085979,0.064644,0.0019893
0.084,-0.0655,-0.0174
-0.082477,0.07048,0.010124
-0.084631,-0.061983,-0.002868
0.085482,0.065451,0.0050072
0.084,-0.0655,-0.0171
-0.082731,0.069365,0.010617
-0.084219,-0.062842,-0.0012653
0.085111,0.065998,0.0072774
0.084,-0.0655,-0.0168
-0.082956,0.068305,0.010364
-0.083936,-0.063446,0.00095147
0.08486,0.066289,0.0088378
0.084,-0.0655,-0.0165
-0.083148,0.067498,0.0094353
-0.083773,-0.063782,0.0036862
0.084722,0.066385,0.0098703
0.084,-0.0655,-0.0162
-0.083297,0.067123,0.0079707
-0.083721,-0.063892,0.0067011
0.084694,0.066334,0.01066
0.084,-0.0655,-0.0159
-0.083402,0.067281,0.0061664
-0.083776,-0.063822,0.0096586
0.084779,0.066139,0.011518
0.084,-0.0655,-0.0156
-0.083477,0.06796,0.0042471
-0.083937,-0.063571,0.012199
0.084986,0.065756,0.012697
0.084,-0.0655,-0.0153
-0.083544,0.069031,0.0024268
-0.084216,-0.063106,0.014032
0.085332,0.065141,0.014315
0.084,-0.0655,-0.015
-0.083613,0.070296,0.00088116
-0.084629,-0.062399,0.015007
0.085827,0.0643,0.016337
0.084,-0.0655,-0.0147
-0.083674,0.071548,-0.00026278
-0.08519,-0.061483,0.01514
0.086447,0.063321,0.018578
0.084,-0.0655,-0.0144
-0.083695,0.072612,-0.00092409
-0.085877,-0.060473,0.014604
0.087109,0.062352,0.020755
0.084,-0.0655,-0.0141
-0.08364,0.073367,-0.0010637
-0.086608,-0.059548,0.013676
0.087677,0.061555,0.022547
0.084,-0.0655,-0.0138
-0.083495,0.073735,-0.00068073
-0.087247,-0.058891,0.012675
0.087997,0.061059,0.02366
0.084,-0.0655,-0.0135
-0.083278,0.07367,0.00019331
-0.08764,-0.058643,0.011891
0.087956,0.060934,0.023891
0.084,-0.0655,-0.0132
-0.083042,0.073153,0.0015008
-0.087679,-0.058873,0.011524
0.08754,0.061185,0.023167
0.084,-0.0655,-0.0129
-0.082857,0.072202,0.003162
-0.087345,-0.05957,0.011638
0.086833,0.061761,0.021562
0.084,-0.0655,-0.0126
-0.082793,0.070891,0.0050737
-0.086726,-0.060657,0.012147
0.08599,0.062563,0.019278
0.084,-0.0655,-0.0123
-0.082896,0.069356,0.007108
-0.085971,-0.061997,0.012841
0.08517,0.063452,0.016596
0.084,-0.0655,-0.012
-0.08317,0.067782,0.0091125
-0.085237,-0.063409,0.013427
0.084491,0.064275,0.013814
0.084,-0.0655,-0.0117
-0.083567,0.066374,0.010918
-0.084641,-0.064696,0.013603
0.08401,0.064895,0.01118
0.084,-0.0655,-0.0114
-0.083997,0.065324,0.01235
-0.084239,-0.065681,0.013127
0.083745,0.065212,0.0088457
0.084,-0.0655,-0.0111
-0.084344,0.064778,0.013244
-0.084051,-0.066239,0.011864
0.083699,0.065173,0.006848
0.084,-0.0655,-0.0108
-0.0845,0.06481,0.013466
-0.084082,-0.066303,0.009814
0.083876,0.064773,0.0051158
0.084,-0.0655,-0.0105
-0.084403,0.065414,0.012923
-0.084337,-0.06587,0.0070997
0.084274,0.064051,0.0035009
0.084,-0.0655,-0.0102
-0.08405,0.066501,0.011584
-0.084816,-0.064993,0.0039374
0.084869,0.063088,0.0018178
0.084,-0.0655,-0.0099
-0.083504,0.067914,0.0094797
-0.085494,-0.063781,0.00059404
0.085598,0.062006,-0.00011544
0.084,-0.0655,-0.0096
-0.082866,0.06945,0.0067049
-0.086304,-0.062385,-0.0026575
0.086353,0.060955,-0.0024395
0.084,-0.0655,-0.0093
-0.082252,0.070888,0.0034041
-0.08714,-0.06099,-0.0055801
0.087003,0.0601,-0.0052228
0.084,-0.0655,-0.009
-0.081759,0.072027,-0.00024692
-0.087867,-0.059791,-0.0080072
0.087418,0.059592,-0.0084403
0.084,-0.0655,-0.0087
-0.081456,0.072716,-0.0040589
-0.088357,-0.058966,-0.0098671
0.087507,0.059542,-0.011967
0.084,-0.0655,-0.0084
-0.081382,0.072873,-0.0078429
-0.088522,-0.058648,-0.011193
0.087246,0.060001,-0.015592
0.084,-0.0655,-0.0081
-0.081546,0.072495,-0.011417
-0.088339,-0.058895,-0.012111
0.086677,0.060934,-0.019048
0.084,-0.0655,-0.0078
-0.081936,0.071645,-0.014612
-0.087852,-0.059675,-0.01281
0.085897,0.062222,-0.022061
0.084,-0.0655,-0.0075
-0.082515,0.07044,-0.017273
-0.087157,-0.060859,-0.013493
0.085027,0.063678,-0.024403
0.084,-0.0655,-0.0072
-0.083224,0.069044,-0.019268
-0.086374,-0.062243,-0.014328
0.084187,0.065091,-0.02593
0.084,-0.0655,-0.0069
-0.083977,0.067647,-0.020496
-0.08562,-0.063592,-0.015403
0.083479,0.066266,-0.02661
0.084,-0.0655,-0.0066
-0.08467,0.066459,-0.020896
-0.084993,-0.064688,-0.016705
0.082977,0.067065,-0.026526
0.084,-0.0655,-0.0063
-0.085199,0.06568,-0.020466
