0.08396,0.0655,-0.021,
0.084,-0.0655,-0.0208,
-0.084,0.0655,-0.021,
-0.08404,-0.0655,-0.021,
0.08392,0.0655,-0.021,
0.084,-0.0655,-0.0206,
-0.084,0.0655,-0.021,
-0.08408,-0.0655,-0.021,
0.08388,0.0655,-0.021,
0.084,-0.0655,-0.0204,
-0.084,0.0655,-0.021,
-0.08412,-0.0655,-0.021,
0.08384,0.0655,-0.021,
0.084,-0.0655,-0.0202,
-0.084,0.0655,-0.021,
-0.08416,-0.0655,-0.021,
0.0838,0.0655,-0.021,
0.084,-0.0655,-0.02,
-0.084,0.0655,-0.021,
-0.0842,-0.0655,-0.021,
0.08376,0.0655,-0.021,
0.084,-0.0655,-0.0198,
-0.084,0.0655,-0.021,
-0.08424,-0.0655,-0.021,
0.08372,0.0655,-0.021,
0.084,-0.0655,-0.0196,
-0.084,0.0655,-0.021,
-0.08428,-0.0655,-0.021,
0.08368,0.0655,-0.021,
0.084,-0.0655,-0.0194,
-0.084,0.0655,-0.021,
-0.08432,-0.0655,-0.021,
0.08364,0.0655,-0.021,
0.084,-0.0655,-0.0192,
-0.084,0.0655,-0.021,
-0.08436,-0.0655,-0.021,
0.0836,0.0655,-0.021,
0.084,-0.0655,-0.019,
-0.084,0.0655,-0.021,
-0.0844,-0.0655,-0.021,
0.08356,0.0655,-0.021,
0.084,-0.0655,-0.0188,
-0.084,0.0655,-0.021,
-0.08444,-0.0655,-0.021,
0.08352,0.0655,-0.021,
0.084,-0.0655,-0.0186,
-0.084,0.0655,-0.021,
-0.08448,-0.0655,-0.021,
0.08348,0.0655,-0.021,
0.084,-0.0655,-0.0184,
-0.084,0.0655,-0.021,
-0.08452,-0.0655,-0.021,
0.08344,0.0655,-0.021,
0.084,-0.0655,-0.0182,
-0.084,0.0655,-0.021,
-0.08456,-0.0655,-0.021,
0.0834,0.0655,-0.021,
0.084,-0.0655,-0.018,
-0.08404,0.0655,-0.021,
-0.0846,-0.0655,-0.021,
0.08336,0.0655,-0.021,
0.084,-0.0655,-0.0178,
-0.08408,0.0655,-0.021,
-0.08464,-0.0655,-0.021,
0.08332,0.0655,-0.021,
0.084,-0.0655,-0.0176,
-0.08412,0.0655,-0.021,
-0.08468,-0.0655,-0.021,
0.08328,0.0655,-0.021,
0.084,-0.0655,-0.0174,
-0.08416,0.0655,-0.021,
-0.08472,-0.0655,-0.021,
0.08324,0.0655,-0.021,
0.084,-0.0655,-0.0172,
-0.0842,0.0655,-0.021,
-0.08476,-0.0655,-0.021,
0.0832,0.0655,-0.021,
0.084,-0.0655,-0.017,
-0.08424,0.0655,-0.021,
-0.0848,-0.0655,-0.021,
0.08316,0.0655,-0.021,
0.084,-0.0655,-0.0168,
-0.08428,0.0655,-0.021,
-0.08484,-0.0655,-0.021,
0.08312,0.0655,-0.021,
0.084,-0.0655,-0.0166,
-0.08432,0.0655,-0.021,
-0.08488,-0.0655,-0.021,
0.08308,0.0655,-0.021,
0.084,-0.0655,-0.0164,
-0.08436,0.0655,-0.021,
-0.08492,-0.0655,-0.021,
0.08304,0.0655,-0.021,
0.084,-0.0655,-0.0162,
-0.0844,0.0655,-0.021,
-0.08496,-0.0655,-0.021,
0.083,0.0655,-0.021,
0.084,-0.0655,-0.016,
-0.08444,0.0655,-0.021,
-0.085,-0.0655,-0.021,
0.08296,0.0655,-0.021,
0.084,-0.0655,-0.0158,
-0.08448,0.0655,-0.021,
